player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,play_styles
239085,2022-05-01,"Erling Braut Håland - FIFA 22 - Apr 26, 2022 | SoFIFA",Erling Braut Håland,"Erling Haaland (Erling Braut Håland, born 21 July 2000) is a Norwegian footballer who plays as a striker for German club Borussia Dortmund, and the Norway national team. In the game FIFA 22, his overall rating is 88.",https://cdn.sofifa.net/players/239/085/22_120.png,194,94,2000-07-21,ST,88,94,€143.5M,€110K,Left,3 ,3 ,4 ,High/Medium,Unique,Yes,€272.7M,"Aerial threat,Distance shooter,Strength,Clinical finisher,Complete forward",22,Borussia Dortmund,19,Bundesliga,https://cdn.sofifa.net/meta/team/68/30.png,81,ST,9,2020-01-01,2024,1352,Norway,78,Friendly International,https://cdn.sofifa.net/meta/team/18578/30.png,76,ST,9,47,94,78,74,88,78,77,62,51,85,82,93,77,88,72,94,74,82,93,87,85,43,89,73,76,85,44,53,29,7,14,13,11,7,"Injury prone, Speed dribbler (AI), Power header"
237570,2022-05-01,"Tin Plavotić - FIFA 22 - Apr 26, 2022 | SoFIFA",Tin Plavotić,"Tin Plavotic (Tin Plavotić, born 30 June 1997) is a Croatian footballer who plays as a center back for Austrian club Ried. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/237/570/22_120.png,197,92,1997-06-30,CB,66,71,€1.2M,€3K,Left,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€1.8M,Strength,780,Ried,80,Bundesliga,https://cdn.sofifa.net/meta/team/3569/30.png,64,LCB,24,2021-07-01,2024,,,,,,,,,25,24,73,55,22,35,24,24,45,55,44,49,34,52,26,42,55,70,92,28,72,64,27,26,31,50,67,65,60,12,12,13,8,15,
239106,2022-05-01,"Leonardo Pablo Koutris - FIFA 22 - Apr 26, 2022 | SoFIFA",Leonardo Pablo Koutris,"Leonardo Koutris (Leonardo Pablo Koutris, born 23 July 1995) is a Greek footballer who plays as a left back for German club Fortuna Düsseldorf, on loan from Olympiakos Piraeus. In the game FIFA 22, his overall rating is 72.",https://cdn.sofifa.net/players/239/106/22_120.png,170,71,1995-07-23,LB,72,74,€2.7M,€900,Left,2 ,3 ,1 ,High/Medium,Normal (170-),No,,,110636,Fortuna Düsseldorf,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/1092/30.png,70,RES,22,,"Jun 30, 2022",,,,,,,,,76,57,56,62,45,68,72,56,61,71,83,67,84,70,84,67,66,77,64,63,66,71,66,58,55,69,68,65,68,12,10,7,10,8,Early crosser
245762,2022-05-01,"Ahmed Kutucu - FIFA 22 - Apr 26, 2022 | SoFIFA",Ahmed Kutucu,"Ahmed Kutucu (born 1 March 2000) is a Turkish footballer who plays as a striker for German club Sandhausen, on loan from İstanbul Başakşehir. In the game FIFA 22, his overall rating is 68.",https://cdn.sofifa.net/players/245/762/22_120.png,181,76,2000-03-01,ST,68,75,€2.5M,€11K,Right,4 ,3 ,1 ,High/Medium,Normal (170-185),No,,,110178,Sandhausen,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/3510/30.png,68,SUB,23,,"Jun 30, 2022",,,,,,,,,55,67,61,63,64,70,61,66,54,66,81,76,75,64,68,78,63,63,71,64,71,30,67,53,58,62,35,45,53,11,9,9,14,14,
247042,2022-05-01,"Jesper Löfgren - FIFA 22 - Apr 26, 2022 | SoFIFA",Jesper Löfgren,"Jesper Löfgren (born 3 May 1997) is a Swedish footballer who plays as a center back for Swedish club Djurgården. In the game FIFA 22, his overall rating is 63.",https://cdn.sofifa.net/players/247/042/22_120.png,193,87,1997-05-03,CB,63,72,€1M,€1K,Right,2 ,2 ,1 ,Medium/Medium,Lean (185+),No,€1.5M,,710,Djurgården,56,Allsvenskan,https://cdn.sofifa.net/meta/team/443/30.png,67,RCB,4,2021-03-31,2024,,,,,,,,,25,28,64,57,23,51,26,25,45,56,55,58,45,56,42,33,70,60,82,23,56,62,36,39,36,47,57,64,60,9,12,8,13,13,
199683,2022-05-01,"Kamil Ahmet Çörekçi - FIFA 22 - Apr 26, 2022 | SoFIFA",Kamil Ahmet Çörekçi,"Kamil Çörekçi (Kamil Ahmet Çörekçi, born 1 February 1992) is a Turkish footballer who plays as a right back for Turkish club Hatayspor. In the game FIFA 22, his overall rating is 71.",https://cdn.sofifa.net/players/199/683/22_120.png,173,74,1992-02-01,"RB,LB,RWB",71,71,€1.6M,€10K,Right,3 ,3 ,1 ,High/Medium,Normal (170-185),No,€3.2M,,101028,Hatayspor,68,Süper Lig,https://cdn.sofifa.net/meta/team/13833/30.png,70,RB,12,2021-06-24,2024,,,,,,,,,66,38,52,68,40,70,67,42,69,67,80,82,78,62,83,63,59,74,65,56,68,66,64,61,56,65,65,71,69,13,13,10,16,6,"Early crosser, Speed dribbler (AI)"
206083,2022-05-01,"Josh Murphy - FIFA 22 - Apr 26, 2022 | SoFIFA",Josh Murphy,"Josh Murphy (born 24 February 1995) is a British footballer who plays as a left midfield for British club Preston North End, on loan from Cardiff City. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/206/083/22_120.png,173,67,1995-02-24,"LM,ST",69,69,€1.5M,€16K,Right,4 ,4 ,1 ,High/Low,Lean (170-185),Yes,,,1801,Preston North End,14,Championship,https://cdn.sofifa.net/meta/team/99/30.png,70,RES,45,,"Jun 30, 2022",,,,,,,,,65,64,38,63,58,73,64,48,54,72,82,85,78,64,77,72,48,58,50,65,41,27,65,61,58,62,25,30,27,10,12,10,15,15,"Long shot taker (AI), Technical dribbler (AI)"
210947,2022-05-01,"Nikolaos Karelis - FIFA 21 - Jan 29, 2021 | SoFIFA",Nikolaos Karelis,"Nikos Karelis (Nikolaos Karelis, born 24 February 1992) is a Greek footballer who plays as a striker for Dutch club ADO Den Haag. In the game FIFA 21, his overall rating is 68.",https://cdn.sofifa.net/players/210/947/21_120.png,173,70,1992-02-24,ST,68,68,€1.2M,€5K,Left,2 ,3 ,1 ,High/Medium,Stocky (170-185),No,€1.7M,,650,ADO Den Haag,10,Eredivisie,https://cdn.sofifa.net/meta/team/1128/30.png,67,SUB,17,2020-10-08,2021,,,,,,,,,64,68,60,65,68,69,61,63,53,69,74,72,73,65,85,73,74,55,71,68,68,27,71,62,67,69,37,31,34,9,8,12,13,7,"Injury prone, Long shot taker (AI)"
240131,2022-05-01,"Gabrielzinho - FIFA 21 - Sep 25, 2021 | SoFIFA",Gabriel Airton de Souza,"Gabrielzinho (born 29 March 1996) is a Brazilian footballer who plays as a left winger for Portuguese club Rio Ave. In the game FIFA 21, his overall rating is 69.",https://cdn.sofifa.net/players/240/131/21_120.png,171,64,1996-03-29,"LW,RW",69,72,€1.9M,€5K,Right,3 ,4 ,1 ,Medium/Medium,Normal (170-185),No,€4.1M,Acrobat,744,Rio Ave,308,Primeira Liga,https://cdn.sofifa.net/meta/team/6377/30.png,71,SUB,70,2017-07-25,2022,,,,,,,,,64,56,62,65,61,73,48,44,43,71,88,90,90,68,89,73,64,60,44,48,58,21,65,61,60,73,21,51,42,9,7,9,15,9,"Speed dribbler (AI), Technical dribbler (AI)"
242691,2022-05-01,"Jorge Darío Cáceres Ovelar - FIFA 21 - Jan 29, 2021 | SoFIFA",Jorge Darío Cáceres Ovelar,"Darío Cáceres (Jorge Darío Cáceres Ovelar, born 26 January 1998) is a Paraguayan footballer who plays as a left back for Argentine club Lanús. In the game FIFA 21, his overall rating is 68.",https://cdn.sofifa.net/players/242/691/21_120.png,178,64,1998-01-26,LB,68,77,€2.6M,€6K,Left,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€4.4M,,110395,Lanús,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9878/30.png,71,RES,43,2020-01-13,2021,,,,,,,,,59,32,66,54,31,63,46,40,46,57,79,81,74,63,77,44,82,83,64,30,61,65,53,63,46,53,61,65,63,9,8,6,6,11,
254211,2022-05-01,"Jhon Jairo Espinoza Izquierdo - FIFA 22 - Apr 26, 2022 | SoFIFA",Jhon Jairo Espinoza Izquierdo,"Jhon Espinoza (Jhon Jairo Espinoza Izquierdo, born 24 February 1999) is an Ecuadorian footballer who plays as a right back for American club Chicago Fire. In the game FIFA 22, his overall rating is 68.",https://cdn.sofifa.net/players/254/211/22_120.png,175,70,1999-02-24,"RB,RM",68,74,€1.8M,€3K,Right,2 ,2 ,1 ,High/Medium,Normal (170-185),No,€3M,,693,Chicago Fire,39,Major League Soccer,https://cdn.sofifa.net/meta/team/75/30.png,67,SUB,14,2021-01-01,2023,,,,,,,,,59,33,58,60,32,59,45,47,55,62,78,77,75,60,69,51,80,68,68,46,70,64,42,57,32,59,65,67,72,8,15,11,14,12,Speed dribbler (AI)
262148,2022-05-01,"Nicolás Garayalde - FIFA 22 - Apr 26, 2022 | SoFIFA",Nicolás Garayalde,"Nicolás Garayalde (born 21 July 1999) is an Argentine footballer who plays as a center midfield for Argentine club Vélez Sarsfield. In the game FIFA 22, his overall rating is 65.",https://cdn.sofifa.net/players/262/148/22_120.png,182,76,1999-07-21,"CM,CAM",65,73,€1.6M,€3K,Right,4 ,3 ,1 ,Medium/Low,Lean (170-185),No,€2.7M,,101088,Vélez Sarsfield,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9904/30.png,72,RCM,36,2020-01-01,2024,,,,,,,,,58,52,38,74,49,70,58,48,68,68,67,64,68,55,65,57,49,54,44,53,48,49,66,70,39,45,51,50,35,7,12,8,8,5,Technical dribbler (AI)
232708,2022-05-01,"Milton Nahuel Valenzuela - FIFA 22 - Apr 26, 2022 | SoFIFA",Milton Nahuel Valenzuela,"Milton Valenzuela (Milton Nahuel Valenzuela, born 13 August 1998) is an Argentine footballer who plays as a left back for Swiss club Lugano. In the game FIFA 22, his overall rating is 68.",https://cdn.sofifa.net/players/232/708/22_120.png,168,66,1998-08-13,LB,68,75,€2.3M,€4K,Left,2 ,3 ,1 ,Medium/Medium,Normal (170-),Yes,€3.8M,,10032,Lugano,189,Super League,https://cdn.sofifa.net/meta/team/13775/30.png,67,SUB,17,2022-01-30,2025,,,,,,,,,66,36,53,66,33,67,67,38,54,65,72,73,80,65,84,56,76,73,64,47,68,63,58,67,54,61,62,68,67,15,14,10,15,9,Injury prone
262149,2022-05-01,"Abdoullah Ba - FIFA 22 - Apr 26, 2022 | SoFIFA",Abdoullah Ba,"Abdoullah Ba (born 31 July 2003) is a French footballer who plays as a center midfield for French club Le Havre. In the game FIFA 22, his overall rating is 63.",https://cdn.sofifa.net/players/262/149/22_120.png,180,75,2003-07-31,CM,63,76,€1.1M,€500,Right,3 ,3 ,1 ,Medium/Medium,Lean (170-185),No,€2.6M,,1738,Le Havre,17,Ligue 2,https://cdn.sofifa.net/meta/team/1055/30.png,67,SUB,15,2021-05-08,2023,,,,,,,,,54,54,47,66,36,66,60,42,59,67,68,65,70,61,63,63,67,70,60,59,58,56,59,65,48,64,49,58,52,5,14,8,7,7,
264709,2022-05-01,"Martín Sebastián Prost - FIFA 22 - Apr 26, 2022 | SoFIFA",Martín Sebastián Prost,"Martín Prost (Martín Sebastián Prost, born 11 July 1988) is an Argentine footballer who plays as a striker for Bolivian club The Strongest. In the game FIFA 22, his overall rating is 70.",https://cdn.sofifa.net/players/264/709/22_120.png,176,76,1988-07-11,ST,70,70,€1.3M,€700,Right,3 ,3 ,1 ,High/Low,Normal (170-185),No,€2.8M,,110969,The Strongest,2017,División de Fútbol Profesional,https://cdn.sofifa.net/meta/team/10024/30.png,67,RES,9,2022-01-01,2022,,,,,,,,,55,79,75,65,59,62,55,59,58,68,65,68,66,65,74,68,71,68,75,65,40,23,71,44,79,60,22,32,30,13,6,12,11,13,
266501,2022-05-01,"Balthazar Pierret - FIFA 22 - Apr 26, 2022 | SoFIFA",Balthazar Pierret,"Balthazar Pierret (born 15 May 2000) is a French footballer who plays as a central defensive midfielder for Romanian club Dinamo Bucureşti. In the game FIFA 22, his overall rating is 62.",https://cdn.sofifa.net/players/266/501/22_120.png,186,82,2000-05-15,"CDM,CM",62,69,€750K,€800,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€1.2M,,100757,Dinamo Bucureşti,330,Liga I,https://cdn.sofifa.net/meta/team/1026/30.png,63,SUB,8,2022-01-18,2022,,,,,,,,,39,35,59,64,31,57,41,37,60,62,70,62,58,56,53,59,66,58,66,50,60,61,42,53,34,44,58,63,59,11,10,15,11,14,
220677,2022-05-01,"Joseff John Morrell - FIFA 22 - Apr 26, 2022 | SoFIFA",Joseff John Morrell,"Joe Morrell (Joseff John Morrell, born 3 January 1997) is a Welsh footballer who plays as a center midfield for British club Portsmouth, and the Wales national team. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/220/677/22_120.png,168,63,1997-01-03,"CM,CDM",66,71,€1.3M,€4K,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-),No,€2.4M,,1790,Portsmouth,60,League One,https://cdn.sofifa.net/meta/team/5/30.png,66,RCM,21,2021-08-09,2024,1367,Wales,78,Friendly International,https://cdn.sofifa.net/meta/team/18721/30.png,74,LDM,16,60,49,36,69,45,67,55,59,69,70,68,66,81,66,90,60,61,75,44,60,37,65,55,67,58,72,48,56,47,7,8,14,7,11,Playmaker (AI)
236037,2022-05-01,"Pelle Clement - FIFA 22 - Apr 26, 2022 | SoFIFA",Pelle Clement,"Pelle Clement (born 19 May 1996) is a Dutch footballer who plays as a center midfield for Dutch club PEC Zwolle. In the game FIFA 22, his overall rating is 65.",https://cdn.sofifa.net/players/236/037/22_120.png,177,67,1996-05-19,"CM,LW",65,68,€950K,€3K,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€1.4M,,1914,PEC Zwolle,10,Eredivisie,https://cdn.sofifa.net/meta/team/1016/30.png,66,LCM,10,2019-01-03,2022,,,,,,,,,63,59,55,71,56,66,64,57,67,65,68,59,75,62,75,61,67,72,57,61,55,59,58,65,57,62,58,51,53,6,11,9,11,12,
240133,2022-05-01,"Malik Tchokounté - FIFA 22 - Apr 26, 2022 | SoFIFA",Malik Tchokounté,"Malik Tchokounté (born 11 September 1988) is a French footballer who plays as a striker for French club Dunkerque. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/240/133/22_120.png,188,90,1988-09-11,ST,66,66,€700K,€2K,Right,2 ,2 ,1 ,Medium/Medium,Normal (185+),No,€1.2M,Strength,111276,Dunkerque,17,Ligue 2,https://cdn.sofifa.net/meta/team/1281/30.png,65,RS,18,2020-08-18,2022,,,,,,,,,40,70,77,62,63,62,55,41,37,65,36,44,57,55,52,67,69,68,91,61,65,17,74,60,63,64,13,21,24,6,13,13,5,13,Power header
190981,2022-05-01,"Mushagalusa Bakenga Joar Namugunga - FIFA 22 - Apr 26, 2022 | SoFIFA",Mushagalusa Bakenga Joar Namugunga,"Mushaga Bakenga (Mushagalusa Bakenga Joar Namugunga, born 8 August 1992) is a Norwegian footballer who plays as a striker for Japanese club Tokushima Vortis. In the game FIFA 22, his overall rating is 67.",https://cdn.sofifa.net/players/190/981/22_120.png,181,75,1992-08-08,"ST,RW",67,67,€1M,€2K,Right,3 ,2 ,1 ,Medium/Low,Normal (170-185),No,€1.3M,,112783,Tokushima Vortis,349,J1 League,https://cdn.sofifa.net/meta/team/5402/30.png,64,ST,9,2021-08-19,2023,,,,,,,,,57,68,66,59,62,64,46,27,44,63,78,78,77,66,70,67,84,67,72,61,39,49,70,57,65,57,38,19,16,8,11,15,12,16,Injury prone
245766,2022-05-01,"Yuki Ohashi - FIFA 22 - Apr 26, 2022 | SoFIFA",Yuki Ohashi 大橋 祐紀,"Yuki Ohashi (born 27 July 1996) is a Japanese footballer who plays as a striker for Japanese club Shonan Bellmare. In the game FIFA 22, his overall rating is 63.",https://cdn.sofifa.net/players/245/766/22_120.png,180,74,1996-07-27,ST,63,67,€700K,€1K,Right,3 ,2 ,1 ,High/Medium,Normal (170-185),No,€928K,,113161,Shonan Bellmare,349,J1 League,https://cdn.sofifa.net/meta/team/2453/30.png,65,SUB,17,2018-01-01,2023,,,,,,,,,45,63,60,59,58,67,45,43,35,65,61,70,43,55,63,65,65,75,72,56,65,28,61,48,57,50,41,30,26,9,12,7,12,7,
212487,2022-05-01,"Michael Rose - FIFA 22 - Apr 26, 2022 | SoFIFA",Michael Rose,"Michael Rose (born 11 October 1995) is a Scottish footballer who plays as a center back for British club Coventry City. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/212/487/22_120.png,188,70,1995-10-11,CB,69,73,€1.7M,€10K,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€3.4M,,1800,Coventry City,14,Championship,https://cdn.sofifa.net/meta/team/117/30.png,70,SUB,4,2019-07-01,2023,,,,,,,,,49,33,69,66,30,58,46,36,66,62,65,72,58,67,58,59,71,67,77,30,71,69,45,56,50,67,70,69,67,8,8,15,12,16,Long passer (AI)
223751,2022-05-01,"Gideon Jung - FIFA 22 - Apr 26, 2022 | SoFIFA",Gideon Jung,"Gideon Jung (born 12 September 1994) is a German footballer who plays as a center back for German club SpVgg Greuther Fürth. In the game FIFA 22, his overall rating is 68.",https://cdn.sofifa.net/players/223/751/22_120.png,189,76,1994-09-12,"CB,CDM",68,69,€1.2M,€9K,Right,3 ,2 ,1 ,High/Medium,Lean (185+),No,€2.3M,,165,SpVgg Greuther Fürth,19,Bundesliga,https://cdn.sofifa.net/meta/team/3431/30.png,71,SUB,23,2021-07-01,2023,,,,,,,,,45,40,68,67,36,59,38,50,64,65,67,70,59,58,56,49,53,59,77,36,69,69,29,62,54,59,70,69,68,7,15,12,11,11,Dives into tackles (AI)
225543,2022-05-01,"Bradley Ray Collins - FIFA 22 - Apr 26, 2022 | SoFIFA",Bradley Ray Collins,"Bradley Collins (Bradley Ray Collins, born 18 February 1997) is a British footballer who plays as a goalkeeper for British club Barnsley. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/225/543/22_120.png,184,69,1997-02-18,GK,69,74,€1.7M,€12K,Right,2 ,1 ,1 ,Medium/Medium,Normal (170-185),Yes,€3.3M,,1932,Barnsley,14,Championship,https://cdn.sofifa.net/meta/team/54/30.png,68,GK,40,2019-07-01,2023,,,,,,,,,20,15,21,29,19,20,19,12,26,27,41,45,33,69,63,50,55,25,51,16,20,20,11,23,25,46,11,19,17,69,65,67,67,69,
189703,2022-05-01,"Tabaré Uruguay Viudez Mora - FIFA 22 - Jan 11, 2022 | SoFIFA",Tabaré Uruguay Viudez Mora,"Tabaré Viudez (Tabaré Uruguay Viudez Mora, born 8 September 1989) is a Uruguayan footballer who plays as a right midfield for Uruguayan club Rentistas. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/189/703/22_120.png,166,64,1989-09-08,"RM,LM",69,69,€1.2M,€500,Right,3 ,3 ,1 ,Medium/Low,Stocky (170-),No,€2.6M,,115535,Rentistas,338,Primera División,https://cdn.sofifa.net/meta/team/11646/30.png,65,SUB,45,2021-04-22,2021,,,,,,,,,59,72,71,71,62,76,69,67,70,76,72,65,70,66,86,72,53,44,55,64,32,29,67,65,63,68,25,15,17,15,11,11,7,15,"Injury prone, Long shot taker (AI), Technical dribbler (AI)"
267784,2022-05-01,"Iván Ezequiel Leguizamón - FIFA 22 - Apr 26, 2022 | SoFIFA",Iván Ezequiel Leguizamón,"Iván Leguizamón (Iván Ezequiel Leguizamón, born 3 July 2002) is an Argentine footballer who plays as a left midfield for Argentine club San Lorenzo. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/267/784/22_120.png,177,73,2002-07-03,"LM,CAM",60,74,€575K,€800,Left,2 ,2 ,1 ,Medium/Low,Normal (170-185),No,€1.2M,,1013,San Lorenzo,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/520/30.png,70,RES,41,2018-06-01,2024,,,,,,,,,51,58,41,56,55,64,51,48,51,62,72,71,67,56,55,53,50,59,46,59,55,36,51,50,45,56,32,37,41,15,11,6,14,8,
212232,2022-05-01,"Jamie MacLaren - FIFA 22 - Apr 26, 2022 | SoFIFA",Jamie MacLaren,"Jamie Maclaren (Jamie MacLaren, born 29 July 1993) is an Australian soccer player who plays as a striker for Australian club Melbourne City, and the Australia national team. In the game FIFA 22, his overall rating is 75.",https://cdn.sofifa.net/players/212/232/22_120.png,179,76,1993-07-29,ST,75,75,€6M,€14K,Right,5 ,3 ,1 ,High/Medium,Normal (170-185),No,€7.5M,,112224,Melbourne City,351,A-League Men,https://cdn.sofifa.net/meta/team/315/30.png,66,ST,9,2019-01-31,2024,1415,Australia,78,Friendly International,https://cdn.sofifa.net/meta/team/18730/30.png,70,ST,9,57,78,73,70,65,70,71,67,56,70,83,80,84,75,80,74,90,85,70,68,71,40,82,66,73,76,30,37,31,9,15,11,6,13,"Solid player, Finesse shot"
245768,2022-05-01,"James Alexander Lawrence - FIFA 22 - Apr 26, 2022 | SoFIFA",James Alexander Lawrence,"James Lawrence (James Alexander Lawrence, born 22 August 1992) is a Welsh footballer who plays as a center back for German club St. Pauli. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/245/768/22_120.png,188,81,1992-08-22,CB,69,70,€1.3M,€9K,Left,3 ,2 ,1 ,High/Medium,Normal (185+),No,€2.2M,,110329,St. Pauli,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/353/30.png,69,SUB,3,2020-10-01,2022,,,,,,,,,65,21,68,67,26,51,27,32,72,64,48,71,53,67,52,45,52,63,80,26,67,69,37,59,34,66,70,70,69,8,10,8,13,10,Long passer (AI)
230921,2022-05-01,"Hwang Mun Ki - FIFA 22 - Apr 26, 2022 | SoFIFA",Mun-ki Hwang 황문기,"Hwang Mun Ki (Mun-ki Hwang, born 8 December 1996) is a Korean footballer who plays as a center midfield for Korean club Gangwon. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/230/921/22_120.png,176,70,1996-12-08,"CM,RW",60,65,€375K,€1K,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€497K,,112115,Gangwon,83,K League 1,https://cdn.sofifa.net/meta/team/7273/30.png,65,LCM,88,2021-01-05,2022,,,,,,,,,53,47,45,67,50,66,61,46,66,67,71,69,61,64,70,71,56,57,55,56,47,39,47,58,54,60,44,47,43,10,14,13,10,10,
227594,2022-05-01,"Jáder Rafael Obrian Arias - FIFA 22 - Apr 26, 2022 | SoFIFA",Jáder Rafael Obrian Arias,"Jáder Obrian (Jáder Rafael Obrian Arias, born 18 May 1995) is a Colombian footballer who plays as a right midfield for American club Dallas. In the game FIFA 22, his overall rating is 68.",https://cdn.sofifa.net/players/227/594/22_120.png,165,63,1995-05-18,"RM,LM",68,69,€1.4M,€4K,Right,3 ,3 ,1 ,Medium/Medium,Lean (170-),No,€2.2M,,695,Dallas,39,Major League Soccer,https://cdn.sofifa.net/meta/team/583/30.png,69,SUB,8,2021-02-10,2023,,,,,,,,,56,66,55,61,43,68,61,60,53,64,89,90,86,65,82,68,79,74,60,61,37,24,70,61,61,62,38,40,24,11,8,7,8,12,Speed dribbler (AI)
238346,2022-05-01,"Hamza Mendyl - FIFA 22 - Apr 26, 2022 | SoFIFA",Hamza Mendyl,"Hamza Mendyl (born 21 October 1997) is a Moroccan footballer who plays as a left back for Turkish club Gaziantep F.K., on loan from Schalke 04. In the game FIFA 22, his overall rating is 67.",https://cdn.sofifa.net/players/238/346/22_120.png,179,73,1997-10-21,"LB,LWB",67,72,€1.4M,€4K,Left,2 ,3 ,1 ,High/Medium,Lean (170-185),No,,,110776,Gaziantep F.K.,68,Süper Lig,https://cdn.sofifa.net/meta/team/4192/30.png,70,SUB,27,,"Jun 30, 2022",,,,,,,,,59,36,57,63,33,65,57,38,51,62,85,85,72,66,69,53,60,64,61,44,80,64,63,56,48,64,60,61,63,11,12,14,14,6,
240906,2022-05-01,"Bobby Adekanye - FIFA 22 - Apr 26, 2022 | SoFIFA",Bobby Adekanye,"Bobby Adekanye (born 14 February 1999) is a Dutch footballer who plays as a right winger for Italian club Crotone. In the game FIFA 22, his overall rating is 64.",https://cdn.sofifa.net/players/240/906/22_120.png,175,70,1999-02-14,RW,64,73,€1.3M,€950,Left,3 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€2.3M,,110734,Crotone,32,Serie B,https://cdn.sofifa.net/meta/team/89/30.png,66,SUB,11,2021-06-15,2024,,,,,,,,,62,64,49,60,55,69,53,44,46,68,73,69,68,59,74,63,52,49,53,48,45,21,60,51,52,58,25,35,30,8,9,5,11,9,
244234,2022-05-01,"Aaron Opoku-Tiawiah - FIFA 22 - Apr 26, 2022 | SoFIFA",Aaron Opoku-Tiawiah,"Aaron Opoku (Aaron Opoku-Tiawiah, born 28 March 1999) is a German footballer who plays as a left winger for German club Osnabrück, on loan from Hamburger SV. In the game FIFA 22, his overall rating is 67.",https://cdn.sofifa.net/players/244/234/22_120.png,185,71,1999-03-28,"LW,RW",67,76,€2.3M,€5K,Right,4 ,4 ,1 ,High/Medium,Lean (185+),No,,,487,Osnabrück,2076,3. Liga,https://cdn.sofifa.net/meta/team/2872/30.png,65,LW,30,,"Jun 30, 2022",,,,,,,,,65,52,48,67,46,74,78,67,55,67,85,87,77,59,69,64,60,70,57,55,54,34,56,68,48,61,35,43,38,6,5,8,7,8,"Early crosser, Flair, Speed dribbler (AI)"
244490,2022-05-01,"Jozo Stanić - FIFA 22 - Apr 26, 2022 | SoFIFA",Jozo Stanić,"Jozo Stanić (born 6 April 1999) is a Croatian footballer who plays as a right back for German club Wehen Wiesbaden, on loan from FC Augsburg. In the game FIFA 22, his overall rating is 64.",https://cdn.sofifa.net/players/244/490/22_120.png,184,81,1999-04-06,"RB,CB",64,73,€1.3M,€5K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,,,492,Wehen Wiesbaden,2076,3. Liga,https://cdn.sofifa.net/meta/team/3519/30.png,65,RB,15,,"Jun 30, 2022",,,,,,,,,58,23,59,59,25,51,26,27,52,59,60,61,57,61,62,31,62,76,73,30,62,61,38,52,35,57,62,66,63,7,7,12,9,7,
200715,2022-05-01,"Adam Rhys Davies - FIFA 22 - Apr 26, 2022 | SoFIFA",Adam Rhys Davies,"Adam Davies (Adam Rhys Davies, born 17 July 1992) is a Welsh footballer who plays as a goalkeeper for British club Sheffield United, and the Wales national team. In the game FIFA 22, his overall rating is 71.",https://cdn.sofifa.net/players/200/715/22_120.png,185,80,1992-07-17,GK,71,71,€1.3M,€14K,Right,3 ,1 ,1 ,Medium/Medium,Normal (185+),No,€2.5M,,1794,Sheffield United,14,Championship,https://cdn.sofifa.net/meta/team/21/30.png,73,SUB,1,2022-01-25,2022,1367,Wales,78,Friendly International,https://cdn.sofifa.net/meta/team/18721/30.png,74,SUB,21,12,11,16,25,13,12,16,18,13,16,40,40,39,70,40,50,46,29,47,15,31,15,8,40,23,47,18,16,13,72,68,67,70,72,Cautious with crosses
